,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
46,vt,smoothed_restaurant_1d,2020-12-20,2020-12-21,1,6.5883487,0.7932666,978.001,state,fb-survey
47,wa,smoothed_restaurant_1d,2020-12-20,2020-12-21,1,6.8707009,0.2914868,7530.9492,state,fb-survey
48,wi,smoothed_restaurant_1d,2020-12-20,2020-12-21,1,15.1026319,0.451634,6285.9896,state,fb-survey
49,wv,smoothed_restaurant_1d,2020-12-20,2020-12-21,1,13.5078556,0.6581207,2697.4409,state,fb-survey
50,wy,smoothed_restaurant_1d,2020-12-20,2020-12-21,1,23.0066859,1.4872044,800.8769,state,fb-survey
0,ak,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,8.8304094,0.9709268,854.0,state,fb-survey
1,al,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,18.4547419,0.5977275,4212.115,state,fb-survey
2,ar,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,15.7007793,0.6647,2995.6659,state,fb-survey
3,az,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,15.2347688,0.4765646,5686.042,state,fb-survey
4,ca,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,6.1146232,0.1460143,26926.2995,state,fb-survey
5,co,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,9.3376749,0.3924047,5497.9053,state,fb-survey
6,ct,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,9.1026242,0.4403497,4267.0,state,fb-survey
7,dc,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,6.4556962,1.2380327,394.0,state,fb-survey
8,de,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,12.5405101,0.9439104,1231.0073,state,fb-survey
9,fl,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,22.28843,0.3157877,17369.0005,state,fb-survey
10,ga,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,19.0301737,0.5003478,6154.9128,state,fb-survey
11,hi,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,18.2154171,1.2549017,946.0,state,fb-survey
12,ia,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,16.9600354,0.5970241,3951.2105,state,fb-survey
13,id,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,17.97447,0.8436583,2071.4383,state,fb-survey
14,il,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,9.2439722,0.2743387,11147.0474,state,fb-survey
15,in,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,17.236992,0.4627497,6662.0129,state,fb-survey
16,ks,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,17.3164915,0.6604959,3281.9999,state,fb-survey
17,ky,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,14.4565468,0.5339564,4337.5022,state,fb-survey
18,la,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,18.392682,0.6094287,4041.3675,state,fb-survey
19,ma,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,9.54537,0.3994961,5410.016,state,fb-survey
20,md,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,9.2844168,0.4402749,4344.9897,state,fb-survey
21,me,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,8.8963964,0.6043607,2219.0,state,fb-survey
22,mi,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,5.266054,0.2059379,11763.0097,state,fb-survey
23,mn,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,5.2455397,0.3246191,4716.7376,state,fb-survey
24,mo,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,16.0073665,0.4952671,5481.2828,state,fb-survey
25,ms,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,17.592211,0.729089,2727.2665,state,fb-survey
26,mt,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,21.2938852,1.0577389,1497.9815,state,fb-survey
27,nc,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,15.2794395,0.3588036,10055.0135,state,fb-survey
28,nd,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,25.1455195,1.5530939,780.3384,state,fb-survey
29,ne,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,16.7717946,0.8128461,2112.6784,state,fb-survey
30,nh,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,11.9968636,0.7430858,1912.0,state,fb-survey
31,nj,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,8.775448,0.3582349,6237.9966,state,fb-survey
32,nm,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,5.9748576,0.4836925,2401.2246,state,fb-survey
33,nv,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,16.5016869,0.7976846,2165.4276,state,fb-survey
34,ny,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,8.7928647,0.2426738,13618.0018,state,fb-survey
35,oh,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,15.5915272,0.3292925,12136.9906,state,fb-survey
36,ok,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,19.4171066,0.602731,4307.0533,state,fb-survey
37,or,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,8.0789186,0.4024505,4585.042,state,fb-survey
38,pa,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,6.4455925,0.2142881,13132.0083,state,fb-survey
39,ri,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,9.0177767,0.8338539,1179.984,state,fb-survey
40,sc,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,19.8485589,0.5203303,5876.0045,state,fb-survey
41,sd,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,18.6379768,1.2267636,1007.6245,state,fb-survey
42,tn,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,17.2694173,0.4571467,6836.482,state,fb-survey
43,tx,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,19.0749224,0.2823939,19356.8785,state,fb-survey
44,ut,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,15.920526,0.6781219,2910.9308,state,fb-survey
45,va,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,13.2099186,0.3791469,7975.4511,state,fb-survey
46,vt,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,6.5775338,0.8111171,934.0009,state,fb-survey
47,wa,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,6.5262984,0.292158,7146.9508,state,fb-survey
48,wi,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,15.8428716,0.4726991,5966.9894,state,fb-survey
49,wv,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,13.7834769,0.6779652,2585.4403,state,fb-survey
50,wy,smoothed_restaurant_1d,2020-12-21,2020-12-22,1,23.083056,1.5206027,767.8631,state,fb-survey
0,ak,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,9.4350962,1.0140342,831.0,state,fb-survey
1,al,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,19.1428831,0.6130752,4118.1115,state,fb-survey
2,ar,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,16.2591833,0.6867377,2887.0485,state,fb-survey
3,az,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,15.3416841,0.4840982,5542.1183,state,fb-survey
4,ca,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,6.0659772,0.1466373,26499.3121,state,fb-survey
5,co,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,9.7225979,0.4084985,5259.9365,state,fb-survey
6,ct,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,8.9024682,0.4408962,4172.0,state,fb-survey
7,dc,smoothed_restaurant_1d,2020-12-22,2020-12-23,1,7.881137,1.3714345,386.0,state,fb-survey
