,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
50,wy,smoothed_wearing_mask,2020-12-22,2020-12-27,5,79.7741797,1.5707518,653.9633,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-23,2020-12-28,5,88.7820513,1.1307083,779.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-23,2020-12-28,5,89.3871338,0.5117684,3622.1023,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-23,2020-12-28,5,90.7644408,0.5674747,2603.0708,state,fb-survey
3,az,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.2916508,0.3511731,5074.7644,state,fb-survey
4,ca,smoothed_wearing_mask,2020-12-23,2020-12-28,5,95.8138104,0.1290338,24090.1905,state,fb-survey
5,co,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.5372693,0.3553232,4787.9942,state,fb-survey
6,ct,smoothed_wearing_mask,2020-12-23,2020-12-28,5,97.1590909,0.2701172,3783.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-12-23,2020-12-28,5,98.2044199,0.6988988,361.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-12-23,2020-12-28,5,95.9137097,0.6001904,1088.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-12-23,2020-12-28,5,89.9475176,0.2420505,15433.0006,state,fb-survey
10,ga,smoothed_wearing_mask,2020-12-23,2020-12-28,5,86.9586469,0.4592089,5377.9273,state,fb-survey
11,hi,smoothed_wearing_mask,2020-12-23,2020-12-28,5,95.2237001,0.7420417,826.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-12-23,2020-12-28,5,89.4519773,0.5307778,3349.1568,state,fb-survey
13,id,smoothed_wearing_mask,2020-12-23,2020-12-28,5,83.3787717,0.8657345,1849.0522,state,fb-survey
14,il,smoothed_wearing_mask,2020-12-23,2020-12-28,5,94.034425,0.2403208,9713.0678,state,fb-survey
15,in,smoothed_wearing_mask,2020-12-23,2020-12-28,5,92.1343552,0.3537843,5790.0039,state,fb-survey
16,ks,smoothed_wearing_mask,2020-12-23,2020-12-28,5,90.4365817,0.5540936,2817.0269,state,fb-survey
17,ky,smoothed_wearing_mask,2020-12-23,2020-12-28,5,92.3989444,0.4289666,3816.7513,state,fb-survey
18,la,smoothed_wearing_mask,2020-12-23,2020-12-28,5,87.8772036,0.5464066,3568.1831,state,fb-survey
19,ma,smoothed_wearing_mask,2020-12-23,2020-12-28,5,97.1771762,0.2373336,4870.009,state,fb-survey
20,md,smoothed_wearing_mask,2020-12-23,2020-12-28,5,97.1626498,0.2685373,3822.9904,state,fb-survey
21,me,smoothed_wearing_mask,2020-12-23,2020-12-28,5,95.2392947,0.4780495,1984.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-12-23,2020-12-28,5,93.8272292,0.2364533,10359.0105,state,fb-survey
23,mn,smoothed_wearing_mask,2020-12-23,2020-12-28,5,94.0216914,0.3663207,4188.7402,state,fb-survey
24,mo,smoothed_wearing_mask,2020-12-23,2020-12-28,5,88.1529102,0.4657638,4814.1201,state,fb-survey
25,ms,smoothed_wearing_mask,2020-12-23,2020-12-28,5,89.0700398,0.6322059,2435.7527,state,fb-survey
26,mt,smoothed_wearing_mask,2020-12-23,2020-12-28,5,87.375902,0.9128959,1323.5778,state,fb-survey
27,nc,smoothed_wearing_mask,2020-12-23,2020-12-28,5,92.8929021,0.2741205,8786.0128,state,fb-survey
28,nd,smoothed_wearing_mask,2020-12-23,2020-12-28,5,86.8424657,1.2789817,698.5186,state,fb-survey
29,ne,smoothed_wearing_mask,2020-12-23,2020-12-28,5,89.508681,0.71386,1842.7615,state,fb-survey
30,nh,smoothed_wearing_mask,2020-12-23,2020-12-28,5,94.454023,0.5488447,1739.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-12-23,2020-12-28,5,96.7937121,0.2367915,5534.997,state,fb-survey
32,nm,smoothed_wearing_mask,2020-12-23,2020-12-28,5,96.1258872,0.4462114,1870.3859,state,fb-survey
33,nv,smoothed_wearing_mask,2020-12-23,2020-12-28,5,92.999298,0.5844662,1905.9102,state,fb-survey
34,ny,smoothed_wearing_mask,2020-12-23,2020-12-28,5,96.3720415,0.1706718,12003.0018,state,fb-survey
