,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
17,ky,smoothed_shop_1d,2020-12-21,2020-12-22,1,58.0441102,0.7492999,4337.5022,state,fb-survey
18,la,smoothed_shop_1d,2020-12-21,2020-12-22,1,65.0237516,0.7501679,4041.3675,state,fb-survey
19,ma,smoothed_shop_1d,2020-12-21,2020-12-22,1,56.4867578,0.6740386,5410.016,state,fb-survey
20,md,smoothed_shop_1d,2020-12-21,2020-12-22,1,53.5090684,0.7566646,4344.9897,state,fb-survey
21,me,smoothed_shop_1d,2020-12-21,2020-12-22,1,60.8783784,1.0360037,2219.0,state,fb-survey
22,mi,smoothed_shop_1d,2020-12-21,2020-12-22,1,58.4028131,0.4544537,11763.0097,state,fb-survey
23,mn,smoothed_shop_1d,2020-12-21,2020-12-22,1,56.3932911,0.7220537,4716.7376,state,fb-survey
24,mo,smoothed_shop_1d,2020-12-21,2020-12-22,1,57.1412004,0.6684264,5481.2828,state,fb-survey
25,ms,smoothed_shop_1d,2020-12-21,2020-12-22,1,63.112185,0.9239198,2727.2665,state,fb-survey
26,mt,smoothed_shop_1d,2020-12-21,2020-12-22,1,63.6307119,1.2429326,1497.9815,state,fb-survey
27,nc,smoothed_shop_1d,2020-12-21,2020-12-22,1,60.2774509,0.487983,10055.0135,state,fb-survey
28,nd,smoothed_shop_1d,2020-12-21,2020-12-22,1,64.4083025,1.7139723,780.3384,state,fb-survey
29,ne,smoothed_shop_1d,2020-12-21,2020-12-22,1,58.6756954,1.0713101,2112.6784,state,fb-survey
30,nh,smoothed_shop_1d,2020-12-21,2020-12-22,1,59.4615787,1.1228137,1912.0,state,fb-survey
31,nj,smoothed_shop_1d,2020-12-21,2020-12-22,1,56.7959566,0.6271889,6237.9966,state,fb-survey
32,nm,smoothed_shop_1d,2020-12-21,2020-12-22,1,54.4643619,1.016285,2401.2246,state,fb-survey
