,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
47,wa,smoothed_large_event_1d,2020-12-20,2020-12-21,1,4.5870848,0.2410722,7530.9492,state,fb-survey
48,wi,smoothed_large_event_1d,2020-12-20,2020-12-21,1,8.3426399,0.3487776,6285.9896,state,fb-survey
49,wv,smoothed_large_event_1d,2020-12-20,2020-12-21,1,6.5408325,0.4760488,2697.4409,state,fb-survey
50,wy,smoothed_large_event_1d,2020-12-20,2020-12-21,1,16.3965317,1.3082937,800.8769,state,fb-survey
0,ak,smoothed_large_event_1d,2020-12-21,2020-12-22,1,7.3099415,0.890727,854.0,state,fb-survey
1,al,smoothed_large_event_1d,2020-12-21,2020-12-22,1,11.2628305,0.4871093,4212.115,state,fb-survey
2,ar,smoothed_large_event_1d,2020-12-21,2020-12-22,1,9.7282416,0.5414351,2995.6659,state,fb-survey
3,az,smoothed_large_event_1d,2020-12-21,2020-12-22,1,8.5897027,0.371605,5686.042,state,fb-survey
4,ca,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.2245688,0.1225829,26926.2995,state,fb-survey
5,co,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.991558,0.3200772,5497.9053,state,fb-survey
6,ct,smoothed_large_event_1d,2020-12-21,2020-12-22,1,3.5262418,0.2823575,4267.0,state,fb-survey
7,dc,smoothed_large_event_1d,2020-12-21,2020-12-22,1,2.4050633,0.7718427,394.0,state,fb-survey
8,de,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.9658737,0.675071,1231.0073,state,fb-survey
9,fl,smoothed_large_event_1d,2020-12-21,2020-12-22,1,11.8739179,0.2454493,17369.0005,state,fb-survey
10,ga,smoothed_large_event_1d,2020-12-21,2020-12-22,1,12.483671,0.4213129,6154.9128,state,fb-survey
11,hi,smoothed_large_event_1d,2020-12-21,2020-12-22,1,6.1774023,0.7827284,946.0,state,fb-survey
12,ia,smoothed_large_event_1d,2020-12-21,2020-12-22,1,9.3718743,0.4636387,3951.2105,state,fb-survey
13,id,smoothed_large_event_1d,2020-12-21,2020-12-22,1,11.8464661,0.7100326,2071.4383,state,fb-survey
14,il,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.9965685,0.2248761,11147.0474,state,fb-survey
15,in,smoothed_large_event_1d,2020-12-21,2020-12-22,1,9.0424544,0.351366,6662.0129,state,fb-survey
16,ks,smoothed_large_event_1d,2020-12-21,2020-12-22,1,8.8486113,0.4957354,3281.9999,state,fb-survey
17,ky,smoothed_large_event_1d,2020-12-21,2020-12-22,1,7.9795649,0.4114451,4337.5022,state,fb-survey
18,la,smoothed_large_event_1d,2020-12-21,2020-12-22,1,12.6781942,0.5233906,4041.3675,state,fb-survey
19,ma,smoothed_large_event_1d,2020-12-21,2020-12-22,1,3.1324986,0.2368292,5410.016,state,fb-survey
20,md,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.5444171,0.3159697,4344.9897,state,fb-survey
21,me,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.5720721,0.4434204,2219.0,state,fb-survey
22,mi,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.6145788,0.212252,11763.0097,state,fb-survey
23,mn,smoothed_large_event_1d,2020-12-21,2020-12-22,1,5.6842182,0.3371372,4716.7376,state,fb-survey
24,mo,smoothed_large_event_1d,2020-12-21,2020-12-22,1,10.3167133,0.4108519,5481.2828,state,fb-survey
25,ms,smoothed_large_event_1d,2020-12-21,2020-12-22,1,12.0648624,0.6237041,2727.2665,state,fb-survey
26,mt,smoothed_large_event_1d,2020-12-21,2020-12-22,1,9.9550328,0.7735668,1497.9815,state,fb-survey
27,nc,smoothed_large_event_1d,2020-12-21,2020-12-22,1,8.0399822,0.2711663,10055.0135,state,fb-survey
28,nd,smoothed_large_event_1d,2020-12-21,2020-12-22,1,15.5261536,1.2964375,780.3384,state,fb-survey
29,ne,smoothed_large_event_1d,2020-12-21,2020-12-22,1,9.3880554,0.6345471,2112.6784,state,fb-survey
30,nh,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.7307893,0.4855111,1912.0,state,fb-survey
31,nj,smoothed_large_event_1d,2020-12-21,2020-12-22,1,3.950951,0.2466464,6237.9966,state,fb-survey
32,nm,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.6842914,0.431209,2401.2246,state,fb-survey
33,nv,smoothed_large_event_1d,2020-12-21,2020-12-22,1,6.4362963,0.5273511,2165.4276,state,fb-survey
34,ny,smoothed_large_event_1d,2020-12-21,2020-12-22,1,4.0641767,0.1692077,13618.0018,state,fb-survey
35,oh,smoothed_large_event_1d,2020-12-21,2020-12-22,1,7.3529551,0.2369143,12136.9906,state,fb-survey
