,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
44,ut,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,5.0221096,0.4018347,2954.0231,state,fb-survey
45,va,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,6.8687239,0.2842889,7915.0163,state,fb-survey
46,vt,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,11.3660617,1.0374493,936.0009,state,fb-survey
47,wa,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,4.6169325,0.2465612,7243.9511,state,fb-survey
48,wi,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,7.044291,0.3320197,5939.9897,state,fb-survey
49,wv,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,14.8322528,0.7055819,2537.3912,state,fb-survey
50,wy,smoothed_travel_outside_state_5d,2020-12-20,2020-12-25,5,14.7276692,1.2889777,755.8774,state,fb-survey
0,ak,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,3.6783042,0.6650735,801.0,state,fb-survey
1,al,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,9.2397614,0.461109,3944.1116,state,fb-survey
2,ar,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.9675953,0.5102304,2816.6657,state,fb-survey
3,az,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.5016122,0.2830465,5365.9727,state,fb-survey
4,ca,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,2.67947,0.1012532,25435.2431,state,fb-survey
5,co,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.5151579,0.2869236,5236.9054,state,fb-survey
6,ct,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.0915842,0.4038892,4039.0,state,fb-survey
7,dc,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,14.4179894,1.8091431,377.0,state,fb-survey
